	gage_number	variable	qualifier	value	dateTime
2312	08068720	Discharge, cubic feet per second	e	0.41	2016-08-05T00:00:00.000
2313	08068720	Discharge, cubic feet per second	e	0.38	2016-08-06T00:00:00.000
2314	08068720	Discharge, cubic feet per second	e	0.60	2016-08-07T00:00:00.000
2315	08068720	Discharge, cubic feet per second	e	0.32	2016-08-08T00:00:00.000
2316	08068720	Discharge, cubic feet per second	e	0.45	2016-08-09T00:00:00.000
2317	08068720	Discharge, cubic feet per second	e	0.45	2016-08-10T00:00:00.000
2318	08068720	Discharge, cubic feet per second	e	0.45	2016-08-11T00:00:00.000
2319	08068720	Discharge, cubic feet per second	e	0.41	2016-08-12T00:00:00.000
2320	08068720	Discharge, cubic feet per second	e	0.60	2016-08-13T00:00:00.000
2321	08068720	Discharge, cubic feet per second	e	3.49	2016-08-14T00:00:00.000
2322	08068720	Discharge, cubic feet per second	e	4.75	2016-08-15T00:00:00.000
2323	08068720	Discharge, cubic feet per second	e	6.79	2016-08-16T00:00:00.000
2324	08068720	Discharge, cubic feet per second	e	12.6	2016-08-17T00:00:00.000
2325	08068720	Discharge, cubic feet per second	e	29.3	2016-08-18T00:00:00.000
2326	08068720	Discharge, cubic feet per second	e	12.8	2016-08-19T00:00:00.000
2327	08068720	Discharge, cubic feet per second	e	10.0	2016-08-20T00:00:00.000
2328	08068720	Discharge, cubic feet per second	e	10.0	2016-08-21T00:00:00.000
2329	08068720	Discharge, cubic feet per second	e	70.3	2016-08-22T00:00:00.000
2330	08068720	Discharge, cubic feet per second	e	28.4	2016-08-23T00:00:00.000
2331	08068720	Discharge, cubic feet per second	e	12.1	2016-08-24T00:00:00.000
2332	08068720	Discharge, cubic feet per second	e	7.30	2016-08-25T00:00:00.000
2333	08068720	Discharge, cubic feet per second	e	5.49	2016-08-26T00:00:00.000
2334	08068720	Discharge, cubic feet per second	e	4.09	2016-08-27T00:00:00.000
2335	08068720	Discharge, cubic feet per second	e	2.95	2016-08-28T00:00:00.000
2336	08068720	Discharge, cubic feet per second	e	4.75	2016-08-29T00:00:00.000
2337	08068720	Discharge, cubic feet per second	e	7.12	2016-08-30T00:00:00.000
2338	08068720	Discharge, cubic feet per second	e	4.48	2016-08-31T00:00:00.000
2339	08068720	Discharge, cubic feet per second	e	3.26	2016-09-01T00:00:00.000
2340	08068720	Discharge, cubic feet per second	e	3.05	2016-09-02T00:00:00.000
2341	08068720	Discharge, cubic feet per second	e	1.14	2016-09-03T00:00:00.000
2342	08068720	Discharge, cubic feet per second	e	0.60	2016-09-04T00:00:00.000
2343	08068720	Discharge, cubic feet per second	e	0.48	2016-09-05T00:00:00.000
2344	08068720	Discharge, cubic feet per second	e	0.41	2016-09-06T00:00:00.000
2345	08068720	Discharge, cubic feet per second	e	1.77	2016-09-07T00:00:00.000
2346	08068720	Discharge, cubic feet per second	e	1.85	2016-09-08T00:00:00.000
2347	08068720	Discharge, cubic feet per second	e	0.97	2016-09-09T00:00:00.000
2348	08068720	Discharge, cubic feet per second	e	1.20	2016-09-10T00:00:00.000
2349	08068720	Discharge, cubic feet per second	e	0.82	2016-09-11T00:00:00.000
2350	08068720	Discharge, cubic feet per second	e	0.69	2016-09-12T00:00:00.000
2351	08068720	Discharge, cubic feet per second	e	0.73	2016-09-13T00:00:00.000
2352	08068720	Discharge, cubic feet per second	e	0.73	2016-09-14T00:00:00.000
2353	08068720	Discharge, cubic feet per second	e	1.61	2016-09-15T00:00:00.000
2354	08068720	Discharge, cubic feet per second	e	0.52	2016-09-16T00:00:00.000
2355	08068720	Discharge, cubic feet per second	e	0.52	2016-09-17T00:00:00.000
2356	08068720	Discharge, cubic feet per second	e	0.73	2016-09-18T00:00:00.000
2357	08068720	Discharge, cubic feet per second	e	0.78	2016-09-19T00:00:00.000
2358	08068720	Discharge, cubic feet per second	e	1.40	2016-09-20T00:00:00.000
2359	08068720	Discharge, cubic feet per second	e	0.41	2016-09-21T00:00:00.000
2360	08068720	Discharge, cubic feet per second	e	0.25	2016-09-22T00:00:00.000
2361	08068720	Discharge, cubic feet per second	e	0.23	2016-09-23T00:00:00.000
2362	08068720	Discharge, cubic feet per second	e	0.23	2016-09-24T00:00:00.000
2363	08068720	Discharge, cubic feet per second	e	1.03	2016-09-25T00:00:00.000
2364	08068720	Discharge, cubic feet per second	e	0.38	2016-09-26T00:00:00.000
2365	08068720	Discharge, cubic feet per second	e	0.38	2016-09-27T00:00:00.000
2366	08068720	Discharge, cubic feet per second	e	0.38	2016-09-28T00:00:00.000
2367	08068720	Discharge, cubic feet per second	e	0.35	2016-09-29T00:00:00.000
2368	08068720	Discharge, cubic feet per second	e	0.35	2016-09-30T00:00:00.000
2369	08068720	Discharge, cubic feet per second	e	0.32	2016-10-01T00:00:00.000
2370	08068720	Discharge, cubic feet per second	e	0.35	2016-10-02T00:00:00.000
2371	08068720	Discharge, cubic feet per second	e	0.27	2016-10-03T00:00:00.000
2372	08068720	Discharge, cubic feet per second	e	0.25	2016-10-04T00:00:00.000
2373	08068720	Discharge, cubic feet per second	e	0.30	2016-10-05T00:00:00.000
2374	08068720	Discharge, cubic feet per second	e	0.38	2016-10-06T00:00:00.000
2375	08068720	Discharge, cubic feet per second	e	0.48	2016-10-07T00:00:00.000
2376	08068720	Discharge, cubic feet per second	e	0.25	2016-10-08T00:00:00.000
2377	08068720	Discharge, cubic feet per second	e	0.32	2016-10-09T00:00:00.000
2378	08068720	Discharge, cubic feet per second	e	0.27	2016-10-10T00:00:00.000
2379	08068720	Discharge, cubic feet per second	e	0.25	2016-10-11T00:00:00.000
2380	08068720	Discharge, cubic feet per second	e	0.38	2016-10-12T00:00:00.000
2381	08068720	Discharge, cubic feet per second	e	0.45	2016-10-13T00:00:00.000
2382	08068720	Discharge, cubic feet per second	e	0.52	2016-10-14T00:00:00.000
2383	08068720	Discharge, cubic feet per second	e	0.23	2016-10-15T00:00:00.000
2384	08068720	Discharge, cubic feet per second	e	0.23	2016-10-16T00:00:00.000
2385	08068720	Discharge, cubic feet per second	e	0.21	2016-10-17T00:00:00.000
2386	08068720	Discharge, cubic feet per second	e	0.17	2016-10-18T00:00:00.000
2387	08068720	Discharge, cubic feet per second	e	0.16	2016-10-19T00:00:00.000
2388	08068720	Discharge, cubic feet per second	e	0.13	2016-10-20T00:00:00.000
2389	08068720	Discharge, cubic feet per second	e	2.74	2016-10-21T00:00:00.000
2390	08068720	Discharge, cubic feet per second	e	1.94	2016-10-22T00:00:00.000
2391	08068720	Discharge, cubic feet per second	e	1.47	2016-10-23T00:00:00.000
2392	08068720	Discharge, cubic feet per second	e	1.20	2016-10-24T00:00:00.000
2393	08068720	Discharge, cubic feet per second	e	0.92	2016-10-25T00:00:00.000
2394	08068720	Discharge, cubic feet per second	e	0.73	2016-10-26T00:00:00.000
2395	08068720	Discharge, cubic feet per second	e	1.40	2016-10-27T00:00:00.000
2396	08068720	Discharge, cubic feet per second	e	0.52	2016-10-28T00:00:00.000
2397	08068720	Discharge, cubic feet per second	e	0.27	2016-10-29T00:00:00.000
2398	08068720	Discharge, cubic feet per second	e	0.21	2016-10-30T00:00:00.000
2399	08068720	Discharge, cubic feet per second	e	0.16	2016-10-31T00:00:00.000
2400	08068720	Discharge, cubic feet per second	e	0.16	2016-11-01T00:00:00.000
2401	08068720	Discharge, cubic feet per second	e	0.32	2016-11-02T00:00:00.000
2402	08068720	Discharge, cubic feet per second	e	0.30	2016-11-03T00:00:00.000
2403	08068720	Discharge, cubic feet per second	e	0.25	2016-11-04T00:00:00.000
2404	08068720	Discharge, cubic feet per second	e	0.21	2016-11-05T00:00:00.000
2405	08068720	Discharge, cubic feet per second	e	0.17	2016-11-06T00:00:00.000
2406	08068720	Discharge, cubic feet per second	e	151	2016-11-07T00:00:00.000
2407	08068720	Discharge, cubic feet per second	e	23.8	2016-11-08T00:00:00.000
2408	08068720	Discharge, cubic feet per second	e	8.20	2016-11-09T00:00:00.000
2409	08068720	Discharge, cubic feet per second	e	3.72	2016-11-10T00:00:00.000
2410	08068720	Discharge, cubic feet per second	e	1.54	2016-11-11T00:00:00.000
2411	08068720	Discharge, cubic feet per second	e	1.03	2016-11-12T00:00:00.000
2412	08068720	Discharge, cubic feet per second	e	1.33	2016-11-13T00:00:00.000
2413	08068720	Discharge, cubic feet per second	e	0.92	2016-11-14T00:00:00.000
2414	08068720	Discharge, cubic feet per second	e	0.17	2016-11-15T00:00:00.000
2415	08068720	Discharge, cubic feet per second	e	0.08	2016-11-16T00:00:00.000
2416	08068720	Discharge, cubic feet per second	e	0.08	2016-11-17T00:00:00.000
2417	08068720	Discharge, cubic feet per second	e	0.05	2016-11-18T00:00:00.000
2418	08068720	Discharge, cubic feet per second	e	0.04	2016-11-19T00:00:00.000
2419	08068720	Discharge, cubic feet per second	e	0.02	2016-11-20T00:00:00.000
2420	08068720	Discharge, cubic feet per second	e	0.02	2016-11-21T00:00:00.000
2421	08068720	Discharge, cubic feet per second	e	0.01	2016-11-22T00:00:00.000
2422	08068720	Discharge, cubic feet per second	e	0.01	2016-11-23T00:00:00.000
2423	08068720	Discharge, cubic feet per second	e	0.05	2016-11-24T00:00:00.000
2424	08068720	Discharge, cubic feet per second	e	0.06	2016-11-25T00:00:00.000
2425	08068720	Discharge, cubic feet per second	e	0.60	2016-11-26T00:00:00.000
2426	08068720	Discharge, cubic feet per second	e	0.09	2016-11-27T00:00:00.000
2427	08068720	Discharge, cubic feet per second	e	0.04	2016-11-28T00:00:00.000
2428	08068720	Discharge, cubic feet per second	e	0.04	2016-11-29T00:00:00.000
2429	08068720	Discharge, cubic feet per second	e	0.03	2016-11-30T00:00:00.000
2430	08068720	Discharge, cubic feet per second	e	0.03	2016-12-01T00:00:00.000
2431	08068720	Discharge, cubic feet per second	e	0.06	2016-12-02T00:00:00.000
2432	08068720	Discharge, cubic feet per second	e	0.19	2016-12-03T00:00:00.000
2433	08068720	Discharge, cubic feet per second	e	324	2016-12-04T00:00:00.000
2434	08068720	Discharge, cubic feet per second	e	441	2016-12-05T00:00:00.000
2435	08068720	Discharge, cubic feet per second	e	422	2016-12-06T00:00:00.000
2436	08068720	Discharge, cubic feet per second	e	147	2016-12-07T00:00:00.000
2437	08068720	Discharge, cubic feet per second	e	70.9	2016-12-08T00:00:00.000
2438	08068720	Discharge, cubic feet per second	e	37.4	2016-12-09T00:00:00.000
2439	08068720	Discharge, cubic feet per second	e	24.1	2016-12-10T00:00:00.000
2440	08068720	Discharge, cubic feet per second	e	14.9	2016-12-11T00:00:00.000
2441	08068720	Discharge, cubic feet per second	e	10.9	2016-12-12T00:00:00.000
2442	08068720	Discharge, cubic feet per second	e	10.0	2016-12-13T00:00:00.000
2443	08068720	Discharge, cubic feet per second	e	8.20	2016-12-14T00:00:00.000
2444	08068720	Discharge, cubic feet per second	e	6.46	2016-12-15T00:00:00.000
2445	08068720	Discharge, cubic feet per second	e	5.65	2016-12-16T00:00:00.000
2446	08068720	Discharge, cubic feet per second	e	4.75	2016-12-17T00:00:00.000
2447	08068720	Discharge, cubic feet per second	e	4.48	2016-12-18T00:00:00.000
2448	08068720	Discharge, cubic feet per second	e	3.96	2016-12-19T00:00:00.000
2449	08068720	Discharge, cubic feet per second	e	4.21	2016-12-20T00:00:00.000
2450	08068720	Discharge, cubic feet per second	e	3.84	2016-12-21T00:00:00.000
2451	08068720	Discharge, cubic feet per second	e	3.84	2016-12-22T00:00:00.000
2452	08068720	Discharge, cubic feet per second	e	3.60	2016-12-23T00:00:00.000
2453	08068720	Discharge, cubic feet per second	e	3.60	2016-12-24T00:00:00.000
2454	08068720	Discharge, cubic feet per second	e	3.72	2016-12-25T00:00:00.000
2455	08068720	Discharge, cubic feet per second	e	3.60	2016-12-26T00:00:00.000
2456	08068720	Discharge, cubic feet per second	e	3.84	2016-12-27T00:00:00.000
2457	08068720	Discharge, cubic feet per second	e	4.09	2016-12-28T00:00:00.000
2458	08068720	Discharge, cubic feet per second	e	4.09	2016-12-29T00:00:00.000
2459	08068720	Discharge, cubic feet per second	e	3.37	2016-12-30T00:00:00.000
2460	08068720	Discharge, cubic feet per second	e	3.05	2016-12-31T00:00:00.000
2461	08068720	Discharge, cubic feet per second	e	2.85	2017-01-01T00:00:00.000
2462	08068720	Discharge, cubic feet per second	e	2.74	2017-01-02T00:00:00.000
2463	08068720	Discharge, cubic feet per second	e	230	2017-01-03T00:00:00.000
2464	08068720	Discharge, cubic feet per second	e	54.1	2017-01-04T00:00:00.000
2465	08068720	Discharge, cubic feet per second	e	26.4	2017-01-05T00:00:00.000
2466	08068720	Discharge, cubic feet per second	e	16.3	2017-01-06T00:00:00.000
2467	08068720	Discharge, cubic feet per second	e	10.7	2017-01-07T00:00:00.000
2468	08068720	Discharge, cubic feet per second	e	8.78	2017-01-08T00:00:00.000
2469	08068720	Discharge, cubic feet per second	e	8.01	2017-01-09T00:00:00.000
2470	08068720	Discharge, cubic feet per second	e	6.79	2017-01-10T00:00:00.000
2471	08068720	Discharge, cubic feet per second	e	6.46	2017-01-11T00:00:00.000
2472	08068720	Discharge, cubic feet per second	e	5.97	2017-01-12T00:00:00.000
2473	08068720	Discharge, cubic feet per second	e	5.04	2017-01-13T00:00:00.000
2474	08068720	Discharge, cubic feet per second	e	4.21	2017-01-14T00:00:00.000
2475	08068720	Discharge, cubic feet per second	e	4.09	2017-01-15T00:00:00.000
2476	08068720	Discharge, cubic feet per second	e	4.89	2017-01-16T00:00:00.000
2477	08068720	Discharge, cubic feet per second	e	170	2017-01-17T00:00:00.000
2478	08068720	Discharge, cubic feet per second	e	188	2017-01-18T00:00:00.000
2479	08068720	Discharge, cubic feet per second	e	598	2017-01-19T00:00:00.000
2480	08068720	Discharge, cubic feet per second	e	744	2017-01-20T00:00:00.000
2481	08068720	Discharge, cubic feet per second	e	592	2017-01-21T00:00:00.000
2482	08068720	Discharge, cubic feet per second	e	476	2017-01-22T00:00:00.000
2483	08068720	Discharge, cubic feet per second	e	175	2017-01-23T00:00:00.000
2484	08068720	Discharge, cubic feet per second	e	98.0	2017-01-24T00:00:00.000
2485	08068720	Discharge, cubic feet per second	e	52.9	2017-01-25T00:00:00.000
2486	08068720	Discharge, cubic feet per second	e	32.2	2017-01-26T00:00:00.000
2487	08068720	Discharge, cubic feet per second	e	24.5	2017-01-27T00:00:00.000
2488	08068720	Discharge, cubic feet per second	e	22.0	2017-01-28T00:00:00.000
2489	08068720	Discharge, cubic feet per second	e	16.3	2017-01-29T00:00:00.000
2490	08068720	Discharge, cubic feet per second	e	14.1	2017-01-30T00:00:00.000
2491	08068720	Discharge, cubic feet per second	e	13.1	2017-01-31T00:00:00.000
2492	08068720	Discharge, cubic feet per second	e	12.3	2017-02-01T00:00:00.000
2493	08068720	Discharge, cubic feet per second	e	12.3	2017-02-02T00:00:00.000
2494	08068720	Discharge, cubic feet per second	e	11.1	2017-02-03T00:00:00.000
2495	08068720	Discharge, cubic feet per second	e	9.38	2017-02-04T00:00:00.000
2496	08068720	Discharge, cubic feet per second	e	8.78	2017-02-05T00:00:00.000
2497	08068720	Discharge, cubic feet per second	e	8.01	2017-02-06T00:00:00.000
2498	08068720	Discharge, cubic feet per second	e	8.20	2017-02-07T00:00:00.000
2499	08068720	Discharge, cubic feet per second	e	8.39	2017-02-08T00:00:00.000
2500	08068720	Discharge, cubic feet per second	e	8.78	2017-02-09T00:00:00.000
2501	08068720	Discharge, cubic feet per second	e	8.78	2017-02-10T00:00:00.000
2502	08068720	Discharge, cubic feet per second	e	8.39	2017-02-11T00:00:00.000
2503	08068720	Discharge, cubic feet per second	e	8.20	2017-02-12T00:00:00.000
2504	08068720	Discharge, cubic feet per second	e	9.18	2017-02-13T00:00:00.000
2505	08068720	Discharge, cubic feet per second	e	8.78	2017-02-14T00:00:00.000
2506	08068720	Discharge, cubic feet per second	e	30.9	2017-02-15T00:00:00.000
2507	08068720	Discharge, cubic feet per second	e	16.3	2017-02-16T00:00:00.000
2508	08068720	Discharge, cubic feet per second	e	12.6	2017-02-17T00:00:00.000
2509	08068720	Discharge, cubic feet per second	e	10.9	2017-02-18T00:00:00.000
2510	08068720	Discharge, cubic feet per second	e	9.57	2017-02-19T00:00:00.000
2511	08068720	Discharge, cubic feet per second	e	9.16	2017-02-20T00:00:00.000
2512	08068720	Discharge, cubic feet per second	e	446	2017-02-21T00:00:00.000
2513	08068720	Discharge, cubic feet per second	e	622	2017-02-22T00:00:00.000
2514	08068720	Discharge, cubic feet per second	e	193	2017-02-23T00:00:00.000
2515	08068720	Discharge, cubic feet per second	e	102	2017-02-24T00:00:00.000
2516	08068720	Discharge, cubic feet per second	e	54.2	2017-02-25T00:00:00.000
2517	08068720	Discharge, cubic feet per second	e	35.3	2017-02-26T00:00:00.000
2518	08068720	Discharge, cubic feet per second	e	27.1	2017-02-27T00:00:00.000
2519	08068720	Discharge, cubic feet per second	e	21.6	2017-02-28T00:00:00.000
2520	08068720	Discharge, cubic feet per second	e	16.2	2017-03-01T00:00:00.000
2521	08068720	Discharge, cubic feet per second	e	12.0	2017-03-02T00:00:00.000
2522	08068720	Discharge, cubic feet per second	e	9.73	2017-03-03T00:00:00.000
2523	08068720	Discharge, cubic feet per second	e	8.52	2017-03-04T00:00:00.000
2524	08068720	Discharge, cubic feet per second	e	8.71	2017-03-05T00:00:00.000
2525	08068720	Discharge, cubic feet per second	e	11.3	2017-03-06T00:00:00.000
2526	08068720	Discharge, cubic feet per second	e	11.0	2017-03-07T00:00:00.000
2527	08068720	Discharge, cubic feet per second	e	14.8	2017-03-08T00:00:00.000
2528	08068720	Discharge, cubic feet per second	e	15.9	2017-03-09T00:00:00.000
2529	08068720	Discharge, cubic feet per second	e	12.7	2017-03-10T00:00:00.000
2530	08068720	Discharge, cubic feet per second	e	41.3	2017-03-11T00:00:00.000
2531	08068720	Discharge, cubic feet per second	e	66.1	2017-03-12T00:00:00.000
2532	08068720	Discharge, cubic feet per second	e	67.2	2017-03-13T00:00:00.000
2533	08068720	Discharge, cubic feet per second	e	35.9	2017-03-14T00:00:00.000
2534	08068720	Discharge, cubic feet per second	e	23.6	2017-03-15T00:00:00.000
2535	08068720	Discharge, cubic feet per second	e	15.6	2017-03-16T00:00:00.000
2536	08068720	Discharge, cubic feet per second	e	12.2	2017-03-17T00:00:00.000
2537	08068720	Discharge, cubic feet per second	e	10.1	2017-03-18T00:00:00.000
2538	08068720	Discharge, cubic feet per second	e	9.04	2017-03-19T00:00:00.000
2539	08068720	Discharge, cubic feet per second	e	7.89	2017-03-20T00:00:00.000
2540	08068720	Discharge, cubic feet per second	e	7.53	2017-03-21T00:00:00.000
2541	08068720	Discharge, cubic feet per second	e	7.00	2017-03-22T00:00:00.000
2542	08068720	Discharge, cubic feet per second	e	6.66	2017-03-23T00:00:00.000
2543	08068720	Discharge, cubic feet per second	e	6.66	2017-03-24T00:00:00.000
2544	08068720	Discharge, cubic feet per second	e	6.99	2017-03-25T00:00:00.000
2545	08068720	Discharge, cubic feet per second	e	7.69	2017-03-26T00:00:00.000
2546	08068720	Discharge, cubic feet per second	e	7.33	2017-03-27T00:00:00.000
